	Amz22chld.418485	Amz25chld.418466	Amz26chld.418481	Amz29adlt.418370	Amz2adltF.418633	Amz30adlt.418837	Amz32eldF.418511	Amz4adltF.418711	Amz4chldM2.418774	Amz5chldF1.418757	Amz5chldF2.418405	Amz5teenF.418519	Amz6chldM.418668	Amz6eldF.418597	Amz6eldM.418356	Amz7eldM.418423	TS1.418828	TS109.418691	TS111.418684	TS127.418550	TS129.418618	TS13.418619	TS163.418636	TS184.418577	TS193.418750	TS195.418848	TS25.418407	TS4.418810	TS7.418860	USchp18Mom.418783	USchp1Mom.418814	USchp25Child.418345	USchp25Mom.418780	USchp33ChildB.418578	USchp36Mom.418718	USchp3Child.418614	USchp3Mom.418727	USchp4Mom.418666	h101M.1.418586	h10M.1.418706	h122M.1.418534	h146M.1.418838	h147M.1.418531	h165M.1.418394	h186M.1.418788	h208M.1.418731	h235M.1.418489	h257M.1.418454	h264M.1.418377	h273M.1.418507	h279M.1.418530	h305M.1.418771	h37M.1.418863	h60M.1.418694	h68M.1.418773	h78M.1.418725	h85M.1.418596	h95M.1.418831	h9M.1.418588	k278A.2.418424
TS129.418618	0.7148570722	0.74354621789	0.745147152016	0.781385658646	0.80706435792	0.74943791765	0.723192968718	0.768553572333	0.726308896057	0.762092914661	0.738062139185	0.748611547383	0.754688944111	0.782063645432	0.790123502256	0.703145664681	0.708831704129	0.621817327484	0.637662123715	0.687107942318	0.0	0.640813055783	0.664552171576	0.698313166278	0.632430507709	0.618732054305	0.672099471009	0.701733789043	0.623001857255	0.651915027816	0.649117843596	0.648964148293	0.65507534802	0.615543158955	0.659589086415	0.631513643504	0.658982005578	0.693720105574	0.779751018045	0.77028716277	0.784372923956	0.785100607606	0.789814571298	0.731636897196	0.780249906897	0.770690379803	0.792428122231	0.75468201412	0.809764982508	0.802951422443	0.814816809003	0.787976339946	0.767062324206	0.740880370955	0.788734146249	0.788871830433	0.758935442574	0.789140144789	0.799512756425	0.771191092776
TS13.418619	0.705105646545	0.738013115382	0.724629594553	0.75858320636	0.813333289724	0.726890889989	0.731679976847	0.752360523044	0.691687233873	0.738424143888	0.703153396265	0.732062840501	0.736822928094	0.783271999761	0.772294878828	0.708688101585	0.660179783744	0.688368218814	0.639754362325	0.665276886153	0.640813055783	0.0	0.685276072207	0.715925987487	0.63166371372	0.663805935735	0.642271510925	0.698004688007	0.648818211165	0.655642295274	0.661830658277	0.655163142397	0.667223348392	0.574142018502	0.65506981721	0.685714009742	0.648464082551	0.713966881594	0.729194372139	0.72990771514	0.763582738175	0.770598908339	0.780721855235	0.693247407745	0.766923718686	0.759914415054	0.767118864261	0.736500334608	0.790102106215	0.773051207625	0.780353814427	0.791474966795	0.752424841205	0.736976872264	0.757999035716	0.78331708051	0.743212620469	0.775255407879	0.782772978127	0.75107052899
TS163.418636	0.710416751315	0.776715421802	0.771948017894	0.800917282542	0.809521284774	0.754354115494	0.781209741287	0.782247979953	0.730011311565	0.76195449119	0.770742568235	0.778047596557	0.78569829877	0.786167539461	0.828335110446	0.73489093106	0.710685337351	0.662167715098	0.681175837722	0.742279488061	0.664552171576	0.685276072207	0.0	0.697513972074	0.677387155542	0.67399000531	0.714995500336	0.66500385959	0.695058911225	0.633443235654	0.644927177412	0.673550063791	0.644473065557	0.582498371557	0.687464208507	0.620588982937	0.699927262461	0.669016109766	0.798592316536	0.789581542229	0.807611883592	0.817991723595	0.78676104471	0.763068821459	0.818033464053	0.787946156907	0.825977291055	0.741060336405	0.827742016636	0.829670584271	0.815422696249	0.849379138915	0.773970723155	0.781378585453	0.833342732756	0.802634804474	0.797043579599	0.81223207779	0.801893498322	0.759740211417
TS184.418577	0.744364225051	0.774840577998	0.818390619119	0.801664262724	0.83169176936	0.779322840497	0.804794798097	0.818915689806	0.769640233189	0.783406842438	0.794886871233	0.816843077106	0.805875595043	0.803662161335	0.850060364363	0.786748589607	0.770023990784	0.669666348904	0.734024751279	0.732434305513	0.698313166278	0.715925987487	0.697513972074	0.0	0.680541918425	0.689787458874	0.745567668585	0.658564359219	0.681147681026	0.671477541815	0.69766449561	0.710698630193	0.675842981854	0.666099619394	0.760376521396	0.673998884511	0.703483633484	0.664917389739	0.798378213573	0.792730157588	0.806305038989	0.831935297136	0.820901834772	0.781850533376	0.84802009516	0.790152041827	0.837117318079	0.773633670785	0.828138796003	0.81112709921	0.828797260581	0.837615271885	0.807175241175	0.797023202818	0.828480611309	0.815486655438	0.805420669004	0.803947318349	0.82444127828	0.787918303917
TS193.418750	0.72658108969	0.75893794841	0.74563400303	0.770998443471	0.81032187407	0.759152740892	0.748383158767	0.774710000948	0.71872641955	0.7365773611	0.757955791088	0.767782517356	0.762278211648	0.774326882219	0.795055773587	0.739462170563	0.722597471227	0.67214486428	0.663335066055	0.736340134386	0.632430507709	0.63166371372	0.677387155542	0.680541918425	0.0	0.696258536888	0.710299123745	0.705372585577	0.645828738376	0.668445539741	0.678539329215	0.709603546523	0.684423461462	0.63822864996	0.673186846608	0.696206794142	0.696575667328	0.704979133641	0.780099125678	0.769879650067	0.802762582466	0.799457971264	0.787498525953	0.75072421222	0.805505423409	0.788289541807	0.800877119554	0.75315378542	0.803750853069	0.79479735818	0.808783713207	0.818056574312	0.783216567675	0.766200203342	0.79605699555	0.784003604935	0.770568162387	0.801128603885	0.798758597574	0.747380882292
TS195.418848	0.747039777342	0.754026037288	0.785085726845	0.792098994393	0.810078264159	0.751947391943	0.724358316036	0.79952541019	0.757795341301	0.757261895189	0.758874355131	0.786787359246	0.801812840504	0.791658962937	0.807808159659	0.765488232616	0.677627160285	0.66979911621	0.681341618119	0.667042530498	0.618732054305	0.663805935735	0.67399000531	0.689787458874	0.696258536888	0.0	0.697313796796	0.694310971224	0.667771813117	0.683853590685	0.63845189874	0.673841874457	0.679454442838	0.608403765938	0.685650629178	0.635909245524	0.698981152107	0.712197651313	0.775160698285	0.763056457073	0.786329557634	0.792644887503	0.804971762952	0.768684166966	0.784287375151	0.778534937741	0.802706410965	0.786758383166	0.827888497818	0.788211609023	0.78392120358	0.809809111722	0.77626100251	0.749612101718	0.785692119678	0.817624642467	0.772370680961	0.805488614093	0.806438086526	0.796462630117
TS25.418407	0.720688028426	0.753504080468	0.731478378087	0.777356094492	0.808400982012	0.703179886828	0.725486361704	0.735098436399	0.715920039347	0.77651771836	0.714804616084	0.735750553595	0.747048791341	0.780031393131	0.768426201157	0.724520748879	0.690890197553	0.75210309973	0.670541579498	0.673359670428	0.672099471009	0.642271510925	0.714995500336	0.745567668585	0.710299123745	0.697313796796	0.0	0.726809757301	0.669548954344	0.725418238881	0.699234806352	0.71847448137	0.701998270504	0.675296695331	0.62910253727	0.69614195561	0.652986285664	0.727591734026	0.756373413146	0.736673778104	0.774150676363	0.744708227619	0.782561838212	0.716884819727	0.773088615784	0.772521431195	0.771660351875	0.7833117259	0.771278466322	0.788575301094	0.767516879195	0.781757687586	0.726717035813	0.745721014698	0.786133855581	0.820234026151	0.764134720813	0.759226744675	0.804838775413	0.787001984155
TS4.418810	0.757180504387	0.79646576687	0.812717486418	0.821022308336	0.850860573526	0.775650133213	0.799147761118	0.815927759873	0.755495047337	0.791412125682	0.805828701222	0.819265341581	0.828042590815	0.81207503171	0.830541460143	0.785811989571	0.728972481731	0.667599060795	0.737041146549	0.746278688583	0.701733789043	0.698004688007	0.66500385959	0.658564359219	0.705372585577	0.694310971224	0.726809757301	0.0	0.692957998945	0.655244760104	0.684114333653	0.683336962861	0.659025439922	0.650285325675	0.738212614815	0.652714187265	0.673186895175	0.687131872745	0.813179664998	0.803557675532	0.81498692945	0.844034489836	0.818122241121	0.778794964823	0.846659714717	0.807918337223	0.843642103738	0.783517384013	0.865309249994	0.836839036845	0.839158833754	0.849414867482	0.798466210959	0.817246817993	0.832391049889	0.831905751749	0.825063587549	0.831577682365	0.828171875351	0.777134253224
TS7.418860	0.701554628016	0.735965689587	0.720261254683	0.748446224594	0.799350583513	0.711446909303	0.719106039978	0.749837953825	0.693045853031	0.71376185451	0.724917902547	0.725402035978	0.739103305774	0.759067162016	0.769159697349	0.706580918711	0.696935121541	0.622961533032	0.614038297854	0.702144669032	0.623001857255	0.648818211165	0.695058911225	0.681147681026	0.645828738376	0.667771813117	0.669548954344	0.692957998945	0.0	0.656110742109	0.610791330043	0.621983249581	0.632032931131	0.604724784143	0.679187477137	0.64599739345	0.629784194497	0.657435520104	0.723969764571	0.74279971426	0.762523785811	0.752357465429	0.76126144949	0.69135675695	0.768159772227	0.748919825939	0.789241343326	0.719495795299	0.771719785888	0.764106878222	0.776952869235	0.770186214024	0.742027499847	0.73785652897	0.777203374243	0.778827469252	0.758407255375	0.75910212706	0.754664564173	0.746014529185
USchp18Mom.418783	0.726388259563	0.763336313911	0.769896942164	0.796894699306	0.815809271594	0.741295461094	0.76911298392	0.783130353129	0.703098201754	0.740671838149	0.743786473536	0.767319619066	0.758735754633	0.791395629153	0.81731042572	0.719063929414	0.756293266145	0.642215587238	0.72039668335	0.786693844411	0.651915027816	0.655642295274	0.633443235654	0.671477541815	0.668445539741	0.683853590685	0.725418238881	0.655244760104	0.656110742109	0.0	0.612449611462	0.599067082748	0.648930094774	0.565642887849	0.725507592843	0.671307862936	0.687042670412	0.609456642506	0.788556667258	0.773732853522	0.777198516828	0.81336696874	0.7764444792	0.722795452312	0.816605499791	0.806623839655	0.821329130312	0.700230953018	0.829720153706	0.810746275289	0.799284675049	0.834625239541	0.779404852649	0.766379668498	0.808163262101	0.759054523082	0.795784966834	0.806247741979	0.779264083704	0.694884715181
USchp1Mom.418814	0.688696259278	0.730490482168	0.723541678841	0.743570770964	0.770121723565	0.694635866465	0.71149666963	0.753940932903	0.671042434246	0.689130664876	0.711447919549	0.716746566376	0.734531937674	0.739110031379	0.768850319406	0.684248145533	0.696375726896	0.630284766283	0.682832222979	0.715580267482	0.649117843596	0.661830658277	0.644927177412	0.69766449561	0.678539329215	0.63845189874	0.699234806352	0.684114333653	0.610791330043	0.612449611462	0.0	0.582309063412	0.617713314436	0.612170146255	0.70155498399	0.630704372789	0.652888942812	0.642516868778	0.723539321277	0.745133528024	0.748549291545	0.756439660261	0.728906428822	0.656410974896	0.766645051086	0.743185196481	0.777631361911	0.704554996258	0.785447424779	0.777656788444	0.738756019124	0.769819140173	0.736371097578	0.734025968805	0.751998257465	0.747420578336	0.731655623069	0.766785673611	0.736060730786	0.6786965252
USchp25Child.418345	0.683732015931	0.734624441929	0.719335379121	0.767221269519	0.785727622797	0.699606799156	0.724651921381	0.742870197025	0.653940719272	0.709054583697	0.717448084612	0.746332014883	0.732200612175	0.740467895525	0.769985037963	0.675126111046	0.713861197864	0.667103755384	0.701786634402	0.721517415804	0.648964148293	0.655163142397	0.673550063791	0.710698630193	0.709603546523	0.673841874457	0.71847448137	0.683336962861	0.621983249581	0.599067082748	0.582309063412	0.0	0.603199258545	0.58925396769	0.704833388607	0.627689885945	0.672136839443	0.658394599668	0.730778597911	0.721094913074	0.740868148366	0.753927975779	0.733601996705	0.661837632124	0.770376963964	0.728872899293	0.767812820516	0.673417035112	0.784456448296	0.766577983929	0.749045610848	0.761704087084	0.734580088672	0.714428694392	0.73513794395	0.731366897076	0.737119916178	0.720280772209	0.753775048798	0.712655754815
USchp25Mom.418780	0.680892307194	0.753262034927	0.753505608877	0.771870286193	0.804750031872	0.710844247932	0.755885161833	0.747878262243	0.682324852448	0.713318854782	0.718575457458	0.72352582462	0.73478562102	0.729104869089	0.782237134628	0.673914002373	0.71190682999	0.662362022293	0.689322458499	0.69415565264	0.65507534802	0.667223348392	0.644473065557	0.675842981854	0.684423461462	0.679454442838	0.701998270504	0.659025439922	0.632032931131	0.648930094774	0.617713314436	0.603199258545	0.0	0.61820997856	0.665178392352	0.653587191863	0.641049440568	0.611726651184	0.731246448357	0.720740009347	0.757989654849	0.764570098007	0.731107237835	0.681663373098	0.79318117391	0.758469373596	0.79511261308	0.732519989543	0.793065657404	0.790995765512	0.770953831343	0.791656499033	0.712703876996	0.736122313345	0.757203278306	0.75311909959	0.764761996371	0.754199704832	0.773085935901	0.714858832622
USchp33ChildB.418578	0.727761441857	0.760421246433	0.778480186055	0.771817537817	0.823375791517	0.74015700268	0.770988271506	0.787308219779	0.701863676043	0.727548607456	0.744213962805	0.767742342205	0.776229101466	0.791678582122	0.803847664181	0.726521684971	0.695171628338	0.617763869981	0.67395944797	0.743976433844	0.615543158955	0.574142018502	0.582498371557	0.666099619394	0.63822864996	0.608403765938	0.675296695331	0.650285325675	0.604724784143	0.565642887849	0.612170146255	0.58925396769	0.61820997856	0.0	0.667346549578	0.618622411166	0.669354590262	0.634637762444	0.778196877936	0.760285940405	0.762470201581	0.816443780507	0.776178663563	0.715655947611	0.811405353552	0.787028924901	0.809802555448	0.700331523363	0.813891162455	0.789804346012	0.797495673458	0.829420886141	0.777066517938	0.75756215773	0.79929509819	0.777805717074	0.784443114593	0.793827926141	0.796924598789	0.735374519701
USchp36Mom.418718	0.722672639495	0.759881837205	0.747613429531	0.793982254168	0.784698839656	0.742244363624	0.74631043175	0.739739154528	0.715903640091	0.761526083266	0.732235509422	0.722904805972	0.7569850438	0.762642737008	0.774911255419	0.741033567969	0.6687988743	0.713506026046	0.657359890162	0.666520961892	0.659589086415	0.65506981721	0.687464208507	0.760376521396	0.673186846608	0.685650629178	0.62910253727	0.738212614815	0.679187477137	0.725507592843	0.70155498399	0.704833388607	0.665178392352	0.667346549578	0.0	0.671486692988	0.643880374227	0.763673177661	0.759978165986	0.727190291494	0.781884909292	0.754845635511	0.776217284829	0.745401807798	0.788706896781	0.749826144148	0.782039499057	0.783989363588	0.776530296051	0.785190346014	0.761656796226	0.791872884141	0.739521490813	0.73808402352	0.789812293748	0.811901176429	0.773834090458	0.770446131606	0.7961755699	0.799267228849
USchp3Child.418614	0.714456001585	0.760004270866	0.754910501964	0.800805241349	0.809566300225	0.716848166098	0.738343215912	0.769194022726	0.722063199239	0.769210728217	0.76140686212	0.76920801756	0.777224362367	0.772703523573	0.79170331512	0.73615177943	0.68779269666	0.639297613634	0.700751969993	0.692204449791	0.631513643504	0.685714009742	0.620588982937	0.673998884511	0.696206794142	0.635909245524	0.69614195561	0.652714187265	0.64599739345	0.671307862936	0.630704372789	0.627689885945	0.653587191863	0.618622411166	0.671486692988	0.0	0.65541973703	0.677668724279	0.77318434651	0.759926027385	0.761075491458	0.805759448886	0.772232487951	0.756443970925	0.808798405106	0.751744569739	0.786058086353	0.7583746111	0.810727420423	0.785192402547	0.792035815983	0.796254699049	0.759375158649	0.777875943821	0.801622753697	0.813778455236	0.790366545662	0.776237395614	0.786293149661	0.773992937618
USchp3Mom.418727	0.725094345673	0.744563517913	0.74955383607	0.770412766006	0.819265703161	0.711486947469	0.725076323874	0.731825087406	0.711504235705	0.746197118742	0.760778284673	0.730316456214	0.741612411748	0.76336628775	0.768049578153	0.715496027139	0.676057007377	0.69513586184	0.668178658221	0.637931827527	0.658982005578	0.648464082551	0.699927262461	0.703483633484	0.696575667328	0.698981152107	0.652986285664	0.673186895175	0.629784194497	0.687042670412	0.652888942812	0.672136839443	0.641049440568	0.669354590262	0.643880374227	0.65541973703	0.0	0.659233069275	0.763895928755	0.753004577837	0.755612478471	0.770888210713	0.771842431561	0.72636132756	0.783667087388	0.759946545559	0.798236451933	0.790547723401	0.787259436294	0.807899182228	0.803773904642	0.763840344219	0.739065642527	0.749141941881	0.771746598492	0.811641281688	0.754893144716	0.747986572231	0.805927387979	0.774488354325
USchp4Mom.418666	0.696834256454	0.744521220768	0.772471792368	0.762199339868	0.818510556534	0.73765922035	0.752130092445	0.766134057018	0.705007286719	0.72803957548	0.760378840065	0.777179185246	0.743611522998	0.779623882969	0.80737239766	0.726923341727	0.779118611205	0.649391143734	0.721707475968	0.773607903734	0.693720105574	0.713966881594	0.669016109766	0.664917389739	0.704979133641	0.712197651313	0.727591734026	0.687131872745	0.657435520104	0.609456642506	0.642516868778	0.658394599668	0.611726651184	0.634637762444	0.763673177661	0.677668724279	0.659233069275	0.0	0.791193078843	0.765583737685	0.78537853201	0.796094371836	0.763530228619	0.723942065507	0.805209439091	0.793976618141	0.817843295115	0.72509099001	0.813660790534	0.817815433367	0.816102922646	0.820697395203	0.784321720954	0.776398826174	0.812762922561	0.773015150971	0.779347089091	0.794936726788	0.782582847597	0.711860919969
h101M.1.418586	0.677167073003	0.674872273975	0.702382079402	0.703533135069	0.694499545382	0.684164686179	0.679907329583	0.695198470141	0.663997280605	0.677167256388	0.662202860807	0.642736434904	0.685155909016	0.706185263334	0.698884111255	0.685768091381	0.767262894417	0.807514141344	0.757938290687	0.744877836975	0.779751018045	0.729194372139	0.798592316536	0.798378213573	0.780099125678	0.775160698285	0.756373413146	0.813179664998	0.723969764571	0.788556667258	0.723539321277	0.730778597911	0.731246448357	0.778196877936	0.759978165986	0.77318434651	0.763895928755	0.791193078843	0.0	0.648821279086	0.670100394771	0.627187425062	0.69935152342	0.64060027137	0.665020260795	0.65487660637	0.651094378135	0.762159794962	0.706689328211	0.661037675097	0.668688128459	0.685182093553	0.62992991438	0.657335586513	0.644701834806	0.710863736598	0.666753183567	0.667351051243	0.684485616545	0.696966814467
h10M.1.418706	0.675063396089	0.66098564507	0.687229288	0.685690040274	0.687045852395	0.655483267049	0.675941365184	0.670499393641	0.649645352803	0.665141460292	0.667989809479	0.655654253831	0.692375902311	0.697463975018	0.654565798669	0.674655398949	0.739567921798	0.781718958052	0.724724596244	0.724235462991	0.77028716277	0.72990771514	0.789581542229	0.792730157588	0.769879650067	0.763056457073	0.736673778104	0.803557675532	0.74279971426	0.773732853522	0.745133528024	0.721094913074	0.720740009347	0.760285940405	0.727190291494	0.759926027385	0.753004577837	0.765583737685	0.648821279086	0.0	0.630110133286	0.638423368283	0.617718651113	0.658956647636	0.64601103923	0.647079581464	0.664100532163	0.737930565493	0.670718024302	0.678458120959	0.609804475755	0.683172220117	0.583382753302	0.622078756953	0.666586000573	0.686920679493	0.620531578501	0.656065544548	0.70138839236	0.67240779242
h122M.1.418534	0.713059698478	0.656098981047	0.685202639324	0.648546038867	0.644037056804	0.658447653418	0.685092802461	0.708899644105	0.649938833175	0.64221584832	0.656096310209	0.625005244679	0.614687865361	0.675921224211	0.647839780744	0.678724765067	0.786768520051	0.80430306389	0.776460371985	0.753900551569	0.784372923956	0.763582738175	0.807611883592	0.806305038989	0.802762582466	0.786329557634	0.774150676363	0.81498692945	0.762523785811	0.777198516828	0.748549291545	0.740868148366	0.757989654849	0.762470201581	0.781884909292	0.761075491458	0.755612478471	0.78537853201	0.670100394771	0.630110133286	0.0	0.660386142803	0.61753528574	0.676843388292	0.636863017796	0.604279540984	0.613811695296	0.758305485926	0.656369291491	0.576209503378	0.627361884736	0.668896605313	0.548059376991	0.659422763355	0.644422708773	0.660999565243	0.629167910346	0.598739014836	0.690761894771	0.68578782396
h146M.1.418838	0.676701380123	0.66103655324	0.64683518991	0.653291314534	0.679599387756	0.677261382442	0.682131415816	0.683250760343	0.662518167846	0.66381226978	0.631563470627	0.634450091894	0.632279950424	0.683043378997	0.629435965611	0.700602353903	0.75904757665	0.821791763938	0.759526999402	0.755212957622	0.785100607606	0.770598908339	0.817991723595	0.831935297136	0.799457971264	0.792644887503	0.744708227619	0.844034489836	0.752357465429	0.81336696874	0.756439660261	0.753927975779	0.764570098007	0.816443780507	0.754845635511	0.805759448886	0.770888210713	0.796094371836	0.627187425062	0.638423368283	0.660386142803	0.0	0.635215462508	0.654714830223	0.592079276256	0.678312385586	0.623226437056	0.757505283968	0.625069453666	0.612539612003	0.60061699437	0.656257132796	0.597919187358	0.642598851484	0.641922704617	0.670353929437	0.640485891435	0.622181282063	0.685526184334	0.697064679624
h147M.1.418531	0.671819804304	0.693027852303	0.653659082766	0.687579718916	0.652299818704	0.646968714352	0.71508628488	0.66967796364	0.665166438461	0.633647072014	0.617646898054	0.649695812176	0.617455506122	0.666459272511	0.622759537846	0.603009643592	0.76406801607	0.805410441121	0.777066015333	0.774052880186	0.789814571298	0.780721855235	0.78676104471	0.820901834772	0.787498525953	0.804971762952	0.782561838212	0.818122241121	0.76126144949	0.7764444792	0.728906428822	0.733601996705	0.731107237835	0.776178663563	0.776217284829	0.772232487951	0.771842431561	0.763530228619	0.69935152342	0.617718651113	0.61753528574	0.635215462508	0.0	0.700457357228	0.624239132103	0.668564381278	0.662071786063	0.728335891091	0.647783879625	0.667248052613	0.587627120044	0.674993802287	0.603539785784	0.682480108826	0.641872056562	0.646881969751	0.637376567122	0.633005901468	0.667700602087	0.635767657275
h165M.1.418394	0.672405014797	0.665827057271	0.722129066704	0.732447169378	0.730545113292	0.694274818214	0.703993466647	0.733092814153	0.642207406779	0.627478776051	0.694399846899	0.67108690293	0.696500101455	0.753320169975	0.736886771384	0.699160673954	0.766460473825	0.738523787866	0.728836624838	0.753198268877	0.731636897196	0.693247407745	0.763068821459	0.781850533376	0.75072421222	0.768684166966	0.716884819727	0.778794964823	0.69135675695	0.722795452312	0.656410974896	0.661837632124	0.681663373098	0.715655947611	0.745401807798	0.756443970925	0.72636132756	0.723942065507	0.64060027137	0.658956647636	0.676843388292	0.654714830223	0.700457357228	0.0	0.672606662204	0.705437857	0.707287217094	0.692364409376	0.728443808179	0.685791444879	0.644966903409	0.7354848308	0.65870826753	0.655846145114	0.697052005586	0.68948770541	0.70437105983	0.713478543286	0.68036338252	0.662010923561
h186M.1.418788	0.673274039151	0.645016433353	0.675454838057	0.669990074247	0.660476247205	0.701344816651	0.683967764178	0.686831225987	0.667594065961	0.664711595397	0.654739141279	0.626123187884	0.637620366773	0.674769752918	0.647835815471	0.687317209476	0.77854602601	0.806662776784	0.77103463544	0.76653141138	0.780249906897	0.766923718686	0.818033464053	0.84802009516	0.805505423409	0.784287375151	0.773088615784	0.846659714717	0.768159772227	0.816605499791	0.766645051086	0.770376963964	0.79318117391	0.811405353552	0.788706896781	0.808798405106	0.783667087388	0.805209439091	0.665020260795	0.64601103923	0.636863017796	0.592079276256	0.624239132103	0.672606662204	0.0	0.658834312502	0.63976498182	0.761103943048	0.682583704895	0.611441037485	0.618902238323	0.689358128619	0.61050940504	0.664344872443	0.615398130085	0.680805455985	0.632234749378	0.627583055494	0.692821597536	0.674089587854
h208M.1.418731	0.690084834668	0.653414925371	0.677885520455	0.693973178851	0.658199211196	0.686574521992	0.704095478464	0.69005669106	0.628144827893	0.66342374285	0.643435654429	0.660219112703	0.677897933447	0.666811895257	0.704264499631	0.681260697456	0.772618816951	0.814140404619	0.756293961432	0.739383174698	0.770690379803	0.759914415054	0.787946156907	0.790152041827	0.788289541807	0.778534937741	0.772521431195	0.807918337223	0.748919825939	0.806623839655	0.743185196481	0.728872899293	0.758469373596	0.787028924901	0.749826144148	0.751744569739	0.759946545559	0.793976618141	0.65487660637	0.647079581464	0.604279540984	0.678312385586	0.668564381278	0.705437857	0.658834312502	0.0	0.685215654242	0.741537422156	0.701260154509	0.666705593725	0.65805708929	0.717779991455	0.592048957194	0.695518791143	0.653088828725	0.702536904247	0.651659692049	0.627326301082	0.681703239674	0.712738553462
h235M.1.418489	0.731244418131	0.709527961285	0.704179655441	0.678011711287	0.658951521618	0.701499167098	0.694065280084	0.693015624698	0.688856708011	0.695987176822	0.691418962977	0.700633625307	0.657142670439	0.700035077751	0.627873879013	0.680186291211	0.792845639332	0.827375622754	0.774568926764	0.757455231617	0.792428122231	0.767118864261	0.825977291055	0.837117318079	0.800877119554	0.802706410965	0.771660351875	0.843642103738	0.789241343326	0.821329130312	0.777631361911	0.767812820516	0.79511261308	0.809802555448	0.782039499057	0.786058086353	0.798236451933	0.817843295115	0.651094378135	0.664100532163	0.613811695296	0.623226437056	0.662071786063	0.707287217094	0.63976498182	0.685215654242	0.0	0.773664912134	0.63693926482	0.551684547791	0.59257068622	0.61365565896	0.629759769394	0.662687003658	0.631566207198	0.68441337707	0.65814726668	0.608954997348	0.685438396014	0.705978140149
h257M.1.418454	0.713395544875	0.749196149642	0.771398150495	0.779410830857	0.776325631117	0.735942772239	0.783988114846	0.793191863965	0.693327643682	0.712695410643	0.740433546288	0.762746689102	0.732342623021	0.784035648822	0.799360423213	0.737612319591	0.822337452016	0.741962859935	0.759016053306	0.824760384164	0.75468201412	0.736500334608	0.741060336405	0.773633670785	0.75315378542	0.786758383166	0.7833117259	0.783517384013	0.719495795299	0.700230953018	0.704554996258	0.673417035112	0.732519989543	0.700331523363	0.783989363588	0.7583746111	0.790547723401	0.72509099001	0.762159794962	0.737930565493	0.758305485926	0.757505283968	0.728335891091	0.692364409376	0.761103943048	0.741537422156	0.773664912134	0.0	0.782083994829	0.773881480281	0.715801501471	0.818051827052	0.753580616011	0.715010826658	0.781134453448	0.696906794552	0.797521470702	0.77924053476	0.686728833232	0.685292431846
h264M.1.418377	0.706628962816	0.686118769792	0.674406238719	0.689311864053	0.727013395211	0.65277610062	0.731474378896	0.677322030771	0.685770925933	0.74587782387	0.688916257821	0.69616870243	0.640166594532	0.680783296451	0.639773385864	0.72596313271	0.803440072237	0.819339811995	0.783453950145	0.787260853013	0.809764982508	0.790102106215	0.827742016636	0.828138796003	0.803750853069	0.827888497818	0.771278466322	0.865309249994	0.771719785888	0.829720153706	0.785447424779	0.784456448296	0.793065657404	0.813891162455	0.776530296051	0.810727420423	0.787259436294	0.813660790534	0.706689328211	0.670718024302	0.656369291491	0.625069453666	0.647783879625	0.728443808179	0.682583704895	0.701260154509	0.63693926482	0.782083994829	0.0	0.626140005165	0.681655164147	0.656120552639	0.671185175244	0.707991729325	0.698992914602	0.71946549378	0.668182668647	0.63897173599	0.692838402112	0.737788029322
h273M.1.418507	0.72889449229	0.687023143256	0.68497976771	0.658789725214	0.656727136427	0.678195308134	0.708207909037	0.721773816412	0.676438469101	0.679516438355	0.652756952664	0.630431613253	0.624728793302	0.689548892374	0.628454386632	0.705866222009	0.787071136895	0.81069682127	0.778573781926	0.778642877887	0.802951422443	0.773051207625	0.829670584271	0.81112709921	0.79479735818	0.788211609023	0.788575301094	0.836839036845	0.764106878222	0.810746275289	0.777656788444	0.766577983929	0.790995765512	0.789804346012	0.785190346014	0.785192402547	0.807899182228	0.817815433367	0.661037675097	0.678458120959	0.576209503378	0.612539612003	0.667248052613	0.685791444879	0.611441037485	0.666705593725	0.551684547791	0.773881480281	0.626140005165	0.0	0.633087447122	0.644630443621	0.625020518549	0.672100568628	0.662568609992	0.670155778585	0.646274618818	0.621337057233	0.68966467408	0.70128093832
h279M.1.418530	0.698742601784	0.690705870129	0.725098786361	0.707443444271	0.62540255056	0.72669378935	0.726034491591	0.737950177579	0.667595478726	0.636627211803	0.690656684159	0.691939144767	0.680164590805	0.667217716176	0.692558729523	0.679059921378	0.798271239834	0.821975631779	0.781800135059	0.777653729228	0.814816809003	0.780353814427	0.815422696249	0.828797260581	0.808783713207	0.78392120358	0.767516879195	0.839158833754	0.776952869235	0.799284675049	0.738756019124	0.749045610848	0.770953831343	0.797495673458	0.761656796226	0.792035815983	0.803773904642	0.816102922646	0.668688128459	0.609804475755	0.627361884736	0.60061699437	0.587627120044	0.644966903409	0.618902238323	0.65805708929	0.59257068622	0.715801501471	0.681655164147	0.633087447122	0.0	0.700137049224	0.592102859328	0.636720812531	0.640809376405	0.595922721707	0.671869977897	0.64305548645	0.609332144366	0.647810278582
